seq,room,deposit,rent,new_deposit,deposit_refund,plate,parking_fee,commission,period_start,period_end,remark,sheet,property,building
,312,1900,,,,,,,2025-08-26,2026-08-26,26年3月25日（1年）下月付,8月租金1,明远公寓,
,313,1900,1100.0,,,,,,2025-08-22,2025-09-22,续2026年7月21日（1年)减800,8月租金1,明远公寓,
,314,1900,1100.0,,,,,,2025-08-23,2025-09-23,续2026年7月22日（1年)减800,8月租金1,明远公寓,
,316,2000,2000.0,2000.0,,,,2000.0,2025-08-24,2025-09-24,26年8月23日（1年）,8月租金1,明远公寓,
,317,2200,2200.0,2200.0,1900.0,,,550.0,2025-08-19,2025-09-19,25年11月18日（3个月）,8月租金1,明远公寓,
,318,1800,1800.0,,,,,,2025-08-03,2025-09-03,25年12月3日（6个月）,8月租金1,明远公寓,
,319,1200,920.0,,,,,,2025-08-15,2026-08-15,26年4月14日（1年）欠280,8月租金1,明远公寓,
,320,2080,2080.0,,,,,,2025-08-26,2025-09-26,26年4月25日（1年）,8月租金1,明远公寓,
,321,2000,2000.0,2000.0,,,,2000.0,2025-08-05,2025-09-05,26年8月4日（1年）,8月租金1,明远公寓,
,322,2100,2100.0,,2100.0,,,,2025-08-03,2025-09-03,退房,8月租金1,明远公寓,
,323,2150,1350.0,,,,,,2025-08-01,2025-09-01,续26年7月30日（1年）减800,8月租金1,明远公寓,
,325,1800,1800.0,,,,,,2025-08-20,2025-09-20,25年12月19日（1年）,8月租金1,明远公寓,
,326,2000,2000.0,,,,,,2025-08-20,2025-09-20,续26年6月19日（1年）减800,8月租金1,明远公寓,
,327,2000,2000.0,,,,,,2025-08-26,2025-09-26,26年3月25日（1年）,8月租金1,明远公寓,
,328,2200,2200.0,,,,,,2025-08-10,2025-09-10,续25年12月9日（3个月）,8月租金1,明远公寓,
,329,2200,2200.0,,,,,,2025-08-17,2025-09-17, ,8月租金1,明远公寓,
,330,1700,1700.0,1700.0,,,,1700.0,2025-08-02,2025-09-02,26年8月1日（1年）,8月租金1,明远公寓,
,331,1600,1600.0,,,,,,2025-08-20,2025-09-20,25年10月19日（1年）,8月租金1,明远公寓,
,332,1500,1400.0,,,,,,2025-08-15,2025-09-15,继1年减100 25年5月14日（没窗户）,8月租金1,明远公寓,
,333,2000,2000.0,,,,,,2025-08-24,2025-09-24,25年11月23日（6个月）,8月租金1,明远公寓,
,334,2000,2000.0,,,,,,2025-08-10,2025-09-10,26年3月9日（1年）,8月租金1,明远公寓,
,201,1880,1880.0,,,,,,2025-07-03,2025-08-03,25年9月2日（5个月）,7月租金1,明远公寓,2楼
,202,1850,1850.0,,,,,,2025-07-24,2025-08-24,25年4月23日（6个月）,7月租金1,明远公寓,
,203,1800,1800.0,,,,,,2025-07-09,2025-08-09,25年8月8日（6个月）,7月租金1,明远公寓,
,204,1800,1800.0,,,,,,2025-07-14,2025-08-14,25年1月18日（3个月）,7月租金1,明远公寓,
,205,1700,1700.0,,,,,,2025-07-24,2025-08-24,续25年10月23日（6个月）减50元,7月租金1,明远公寓,
,206,1800,1800.0,,,,,,2025-07-18,2025-08-18,续26年3月17日（1年）（减600）,7月租金1,明远公寓,
,207,1880,1880.0,,,,,,2025-07-23,2025-08-23,25年8月22日（1年）,7月租金1,明远公寓,
,208,1880,1880.0,,,,,,2025-07-04,2025-08-04,25年9月3日（1年）,7月租金1,明远公寓,
,209,1700,,,,,,,2025-11-18,2026-11-18,26年5月17日（1年）,7月租金1,明远公寓,
,210,1800,1800.0,,,,,,2025-07-20,2025-08-20,续26年3月19日（1年）,7月租金1,明远公寓,
,211,1880,1880.0,1880.0,,,,1253.0,2025-07-29,2025-08-29,26年3月28日（8个月）,7月租金1,明远公寓,
,212,2200,2200.0,2200.0,,,,550.0,2025-07-28,2025-08-28,2025年10月27日（3个月）,7月租金1,明远公寓,
,213,2280,2280.0,,,,,,2025-07-11,2025-08-11,25年8月10日（1年）,7月租金1,明远公寓,
,214,2000,2000.0,,,,,,2025-07-10,2025-08-10,26年3月9日（1年）,7月租金1,明远公寓,
,215,2280,2280.0,2280.0,2100.0,,,1140.0,2025-08-01,2025-09-01,26年1月30号（6个月）,7月租金1,明远公寓,
,216,2150,2150.0,,,,,,2025-07-28,2025-08-28,26年6月28日（1年）,7月租金1,明远公寓,
,217,1800,3600.0,,,,,,2025-07-25,2025-08-25,续26年6月24日（1年）减200,7月租金1,明远公寓,
,218,1700,1700.0,,,,,,2025-07-01,2025-08-01,26年2月28日（1年）,7月租金1,明远公寓,
,301,1800,1800.0,,,,,,2025-07-02,2025-08-02,25年1月1日（半年）,7月租金1,明远公寓,3楼
,302,1880,1880.0,1880.0,1880.0,,,470.0,2025-07-02,2025-08-02,25年10月1日（3个月）,7月租金1,明远公寓,
,303,1600,1600.0,,,,,,2025-07-28,2026-07-28,25年11月28日（1年）,7月租金1,明远公寓,
,304,1800,1800.0,,,,,,2025-07-20,2025-08-20,续25年7月19日（1年）,7月租金1,明远公寓,
,305,1650,1650.0,,,,,,2025-07-22,2025-08-22,26年4月21日（1年）,7月租金1,明远公寓,
,306,1900,1900.0,,,,,,2025-07-01,2025-08-01,25年9月30日（5个月）,7月租金1,明远公寓,
,307,2000,2000.0,,,,,,2025-07-01,2025-08-01,续25年8月31日到期（1年）,7月租金1,明远公寓,
,308,1600,1750.0,,,,,,2025-07-15,2025-08-15,25年8月14日（1年）（324调房）,7月租金1,明远公寓,
,309,1900,,,,,,,2025-09-01,2026-09-01,续26年2月28日到期（1年）（减免1200）,7月租金1,明远公寓,
,310,1800,1800.0,,,,,,2025-07-12,2025-08-12,25年4月11日（6个月）,7月租金1,明远公寓,
,311,1800,1800.0,,,,,,2025-07-26,2025-08-26,续26年6月25日（1年减100）,7月租金1,明远公寓,
,312,1900,1900.0,,,,,,2025-07-22,2025-08-26,26年3月25日（1年）,7月租金1,明远公寓,
,313,1900,1900.0,,,,,,2025-07-22,2025-08-22,3月21日到期,7月租金1,明远公寓,
,314,1900,1900.0,,,,,,2025-07-23,2025-08-23,3月22日到期,7月租金1,明远公寓,
,315,1900,1900.0,,,,,,2025-07-25,2025-08-25,25年8月24日（6个月）,7月租金1,明远公寓,
,316,2000,,,2000.0,,,,2025-07-08,2026-07-08,退房,7月租金1,明远公寓,
,317,1900,1900.0,,,,,,2025-07-01,2025-08-01,25年5月31日（1年）,7月租金1,明远公寓,
,318,1800,1800.0,,,,,,2025-07-03,2025-08-03,25年12月3日（6个月）,7月租金1,明远公寓,
,319,1200,1200.0,,,,,,2025-07-15,2025-08-15,26年4月14日（1年）,7月租金1,明远公寓,
,320,2080,2080.0,,,,,,2025-07-26,2025-08-26,26年4月25日（1年）,7月租金1,明远公寓,
,321,2000,,,,,,,2025-09-25,2026-09-25,26年6月25日（1年）,7月租金1,明远公寓,
,322,2100,2100.0,,,,,,2025-07-03,2025-08-03,25年8月2日（6个月）,7月租金1,明远公寓,
,323,2150,2150.0,,,,,,2025-07-01,2025-08-01,25年7月30日（1年）,7月租金1,明远公寓,
,324,1500,1500.0,,,,,,2025-07-03,2025-08-03,26年3月2日（1年）,7月租金1,明远公寓,
,325,1800,1800.0,,,,,,2025-07-20,2025-08-20,25年12月19日（1年）,7月租金1,明远公寓,
,326,2000,1200.0,,,,,,2025-07-20,2025-08-20,续26年6月19日（1年）减800,7月租金1,明远公寓,
,327,2000,2000.0,,,,,,2025-07-26,2025-08-26,26年3月25日（1年）,7月租金1,明远公寓,
,328,2200,2200.0,,,,,,2025-07-10,2025-08-10,25年9月9日（3个月）,7月租金1,明远公寓,
,329,2200,2200.0,,,,,,2025-07-17,2025-08-17, ,7月租金1,明远公寓,
,331,1600,1600.0,,,,,,2025-07-20,2025-08-20,25年10月19日（1年）,7月租金1,明远公寓,
,332,1500,1400.0,,,,,,2025-07-15,2025-08-15,继1年减100 25年5月14日（没窗户）,7月租金1,明远公寓,
,333,2000,2000.0,,,,,,2025-07-24,2025-08-24,25年11月23日（6个月）,7月租金1,明远公寓,
,334,2000,2000.0,,,,,,2025-07-10,2025-08-10,26年3月9日（1年）,7月租金1,明远公寓,
,201,1880,1880.0,,,,,,2025-06-03,2025-07-03,25年9月2日（5个月）,6月租金1,明远公寓,2楼
,202,1850,1850.0,,,,,,2025-06-24,2025-07-24,25年4月23日（6个月）,6月租金1,明远公寓,
,203,1800,1800.0,,,,,,2025-06-09,2025-07-09,25年8月8日（6个月）,6月租金1,明远公寓,
,204,1800,1800.0,,,,,,2025-06-14,2025-07-14,25年1月18日（3个月）,6月租金1,明远公寓,
,205,1700,1700.0,,,,,,2025-06-24,2025-07-24,续25年10月23日（6个月）减50元,6月租金1,明远公寓,
,206,1800,1800.0,,,,,,2025-06-18,2025-07-18,续26年3月17日（1年）（减600）,6月租金1,明远公寓,
,207,1880,1880.0,,,,,,2025-06-23,2025-07-23,25年8月22日（1年）,6月租金1,明远公寓,
,208,1880,1880.0,,,,,,2025-06-04,2025-07-04,25年9月3日（1年）,6月租金1,明远公寓,
,209,1700,,,,,,,2025-11-18,2026-11-18,26年5月17日（1年）,6月租金1,明远公寓,
,210,1800,1800.0,,,,,,2025-06-20,2025-07-20,续26年3月19日（1年）,6月租金1,明远公寓,
,211,1750,1750.0,1750.0,1850.0,,,1750.0,2025-06-22,2025-07-22,26年6月21日（1年）,6月租金1,明远公寓,
,213,2280,2280.0,,,,,,2025-06-11,2025-07-11,25年8月10日（1年）,6月租金1,明远公寓,
,214,2000,2000.0,,,,,,2025-06-10,2025-07-10,26年3月9日（1年）,6月租金1,明远公寓,
,215,2100,2100.0,,,,,,2025-06-22,2025-07-22,25年7月21日（1年）,6月租金1,明远公寓,
,216,2150,2150.0,2150.0,1880.0,,,2150.0,2025-06-28,2026-06-28,26年6月28日（1年）,6月租金1,明远公寓,
,217,2000,,,,,,,2025-06-25,2026-06-25,25年6月24日（1年）,6月租金1,明远公寓,
,218,1700,1700.0,,,,,,2025-06-01,2025-07-01,26年2月28日（1年）,6月租金1,明远公寓,
,301,1800,1800.0,,,,,,2025-06-02,2025-07-02,25年1月1日（半年）,6月租金1,明远公寓,3楼
,302,1880,1880.0,,,,,,2025-06-06,2025-07-06,25年7月6日（3个月）,6月租金1,明远公寓,
,303,1600,1600.0,,,,,,2025-06-28,2026-06-28,25年11月28日（1年）,6月租金1,明远公寓,
,304,1800,1800.0,,,,,,2025-06-20,2025-07-20,续25年7月19日（1年）,6月租金1,明远公寓,
,305,1650,1650.0,,,,,,2025-06-22,2025-07-22,26年4月21日（1年）,6月租金1,明远公寓,
,306,1900,1900.0,,,,,,2025-06-01,2025-07-01,25年9月30日（5个月）,6月租金1,明远公寓,
,307,2000,2000.0,,,,,,2025-06-01,2025-07-01,续25年8月31日到期（1年）,6月租金1,明远公寓,
,308,1600,1750.0,,,,,,2025-06-15,2025-07-15,25年8月14日（1年）（324调房）,6月租金1,明远公寓,
,309,1900,,,,,,,2025-09-01,2026-09-01,续26年2月28日到期（1年）（减免1200）,6月租金1,明远公寓,
,310,1800,1800.0,,,,,,2025-06-12,2025-07-12,25年4月11日（6个月）,6月租金1,明远公寓,
,311,1800,1800.0,,,,,,2025-06-26,2025-07-26,续26年6月25日（1年减100）,6月租金1,明远公寓,
,312,1900,1900.0,,,,,,2025-06-26,2025-07-26,26年3月25日（1年）,6月租金1,明远公寓,
,313,1900,1900.0,,,,,,2025-06-22,2025-07-22,3月21日到期,6月租金1,明远公寓,
,314,1900,1900.0,,,,,,2025-06-23,2025-07-23,3月22日到期,6月租金1,明远公寓,
,315,1900,1900.0,,,,,,2025-06-25,2025-07-25,25年8月24日（6个月）,6月租金1,明远公寓,
,316,2000,2000.0,,,,,,2025-06-08,2025-07-08,25年7月7日（3个月）,6月租金1,明远公寓,
,317,1900,1900.0,,,,,,2025-06-01,2025-07-01,25年5月31日（1年）,6月租金1,明远公寓,
,318,1800,1800.0,1800.0,,,,900.0,2025-06-03,2025-07-03,25年12月3日（6个月）,6月租金1,明远公寓,
,319,1200,1200.0,,,,,600.0,2025-06-15,2026-06-15,26年4月14日（1年）,6月租金1,明远公寓,
,320,2080,2080.0,,,,,,2025-06-26,2025-07-26,26年4月25日（1年）,6月租金1,明远公寓,
,321,2000,6000.0,,333.0,,,2000.0,2025-06-26,2025-07-26,26年6月25日（1年）,6月租金1,明远公寓,
,322,2100,2100.0,,,,,,2025-06-03,2025-07-03,25年8月2日（6个月）,6月租金1,明远公寓,
,323,2150,2150.0,,,,,,2025-06-01,2025-07-01,25年7月30日（1年）,6月租金1,明远公寓,
,324,1500,1500.0,,,,,,2025-06-03,2025-07-03,26年3月2日（1年）,6月租金1,明远公寓,
,325,1800,1800.0,,,,,,2025-06-20,2025-07-20,25年12月19日（1年）,6月租金1,明远公寓,
,326,2000,2000.0,,,,,,2025-06-20,2025-07-20,25年6月19日（1年）,6月租金1,明远公寓,
,327,2000,2000.0,,,,,,2025-06-26,2025-07-26,26年3月25日（1年）,6月租金1,明远公寓,
,328,2200,2200.0,2200.0,,,,550.0,2025-06-10,2025-07-10,25年9月9日（3个月）,6月租金1,明远公寓,
,329,2200,2200.0,,,,,,2025-06-17,2025-07-17, ,6月租金1,明远公寓,
,330,1700,1700.0,,,,,,2025-06-25,2026-06-25,26年3月24日（1年）,6月租金1,明远公寓,
,331,1600,1600.0,,,,,,2025-06-20,2025-07-20,25年10月19日（1年）,6月租金1,明远公寓,
,332,1500,1400.0,,,,,,2025-06-15,2025-07-15,继1年减100 25年5月14日（没窗户）,6月租金1,明远公寓,
,333,2000,2000.0,,,,,,2025-06-24,2025-07-24,25年11月23日（6个月）,6月租金1,明远公寓,
,334,2000,2000.0,,,,,,2025-06-10,2025-07-10,26年3月9日（1年）,6月租金1,明远公寓,
,201,1880,1880.0,,,,,,2025-05-03,2025-06-03,25年9月2日（5个月）,5月租金,明远公寓,2楼
,202,1850,1850.0,,,,,,2025-05-24,2025-06-24,25年4月23日（6个月）,5月租金,明远公寓,
,203,1800,1800.0,,,,,,2025-05-09,2025-06-09,25年8月8日（6个月）,5月租金,明远公寓,
,204,1800,1800.0,,,,,,2025-05-14,2025-06-14,25年1月18日（3个月）,5月租金,明远公寓,
,205,1700,1700.0,,,,,,2025-05-24,2025-06-24,续25年10月23日（6个月）减50元,5月租金,明远公寓,
,206,1800,1800.0,,,,,,2025-05-18,2025-06-18,续26年3月17日（1年）（减600）,5月租金,明远公寓,
,207,1880,1880.0,,,,,,2025-05-23,2025-06-23,25年8月22日（1年）,5月租金,明远公寓,
,208,1880,1880.0,,,,,,2025-05-04,2025-06-04,25年9月3日（1年）,5月租金,明远公寓,
,209,1700,10200.0,1700.0,,,,1700.0,2025-05-18,2025-11-18,26年5月17日（1年）,5月租金,明远公寓,
,210,1800,1800.0,,,,,,2025-05-20,2025-06-20,续26年3月19日（1年）,5月租金,明远公寓,
,211,1850,1850.0,,,,,,2025-05-12,2025-06-12,26年6月11日（3个月）306调房,5月租金,明远公寓,
,212,2280,2280.0,,,,,,2025-05-26,2025-06-26,短租1个月,5月租金,明远公寓,
,213,2280,2280.0,,,,,,2025-05-11,2025-06-11,25年8月10日（1年）,5月租金,明远公寓,
,214,2000,2000.0,,,,,,2025-05-10,2025-06-10,26年3月9日（1年）,5月租金,明远公寓,
,215,2100,2100.0,,,,,,2025-05-22,2025-06-22,25年7月21日（1年）,5月租金,明远公寓,
,216,1880,2150.0,,,,,,2025-05-24,2025-06-24,25年6月23日（2个月）（209调房）,5月租金,明远公寓,
,217,2000,2000.0,,,,,,2025-05-25,2025-06-25,25年6月24日（1年）,5月租金,明远公寓,
,218,1700,1700.0,,,,,,2025-05-01,2025-06-01,26年2月28日（1年）,5月租金,明远公寓,
,301,1800,1800.0,,,,,,2025-05-02,2025-06-02,25年1月1日（半年）,5月租金,明远公寓,3楼
,302,1880,1880.0,,,,,,2025-05-06,2025-06-06,25年7月6日（3个月）,5月租金,明远公寓,
,303,1600,1600.0,,,,,,2025-05-28,2026-05-28,25年11月28日（1年）,5月租金,明远公寓,
,304,1800,1800.0,,,,,,2025-05-20,2025-06-20,续25年7月19日（1年）,5月租金,明远公寓,
,305,1650,1650.0,,,,,,2025-05-22,2026-05-22,26年4月21日（1年）,5月租金,明远公寓,
,306,1900,1900.0,1900.0,,,,,2025-05-01,2025-06-01,25年9月30日（5个月）,5月租金,明远公寓,
,307,2000,2000.0,,,,,,2025-05-01,2025-06-01,续25年8月31日到期（1年）,5月租金,明远公寓,
,308,1600,1750.0,,,,,,2025-05-15,2025-06-15,25年8月14日（1年）（324调房）,5月租金,明远公寓,
,309,1900,5700.0,,,,,,2025-06-01,2025-09-01,续26年2月28日到期（1年）（减免1200）,5月租金,明远公寓,
,310,1800,1800.0,,,,,,2025-05-12,2025-06-12,25年4月11日（6个月）,5月租金,明远公寓,
,311,1900,1900.0,,,,,,2025-05-26,2025-06-26,25年6月25日（1年）,5月租金,明远公寓,
,312,1900,1900.0,,,,,,2025-05-26,2025-06-26,26年3月25日（1年）,5月租金,明远公寓,
,313,1900,1900.0,,,,,,2025-05-22,2025-06-22,3月21日到期,5月租金,明远公寓,
,314,1900,1900.0,,,,,,2025-05-23,2025-06-23,3月22日到期,5月租金,明远公寓,
,315,1900,1900.0,,,,,,2025-05-25,2025-06-25,25年8月24日（6个月）,5月租金,明远公寓,
,316,2000,2000.0,,,,,,2025-05-08,2025-06-08,25年7月7日（3个月）,5月租金,明远公寓,
,317,1900,1900.0,,,,,,2025-05-01,2025-06-01,25年5月31日（1年）,5月租金,明远公寓,
,318,1750,,,1750.0,,,,2025-05-27,2026-05-27,退房,5月租金,明远公寓,
,319,600,1200.0,600.0,,,,600.0,2025-05-15,2025-06-15,26年4月14日（1年）,5月租金,明远公寓,
,320,2080,2080.0,,,,,,2025-05-26,2025-06-26,26年4月25日（1年）,5月租金,明远公寓,
,321,2000,,,,,,,2025-06-02,2026-06-02,25年9月1日（1年）,5月租金,明远公寓,
,322,2100,2100.0,,,,,,2025-05-03,2025-06-03,25年8月2日（6个月）,5月租金,明远公寓,
,323,2150,2150.0,,,,,,2025-05-01,2025-06-01,25年7月30日（1年）,5月租金,明远公寓,
,324,1500,1500.0,,,,,,2025-05-03,2025-06-03,26年3月2日（1年）,5月租金,明远公寓,
,325,1800,1800.0,,,,,,2025-05-20,2025-06-20,25年12月19日（1年）,5月租金,明远公寓,
,326,2000,2000.0,,,,,,2025-05-20,2025-06-20,25年6月19日（1年）,5月租金,明远公寓,
,327,2000,2000.0,,,,,,2025-05-26,2025-06-26,26年3月25日（1年）,5月租金,明远公寓,
,328,2080,,,2080.0,,,,2025-05-25,2026-05-25,退房,5月租金,明远公寓,
,329,2200,2200.0,,,,,,2025-05-17,2025-06-17, ,5月租金,明远公寓,
,330,1700,1700.0,,,,,,2025-05-25,2025-06-25,26年3月24日（1年）,5月租金,明远公寓,
,331,1600,1600.0,,,,,,2025-05-20,2025-06-20,25年10月19日（1年）,5月租金,明远公寓,
,332,1500,1400.0,,,,,,2025-05-15,2025-06-15,继1年减100 25年5月14日（没窗户）,5月租金,明远公寓,
,333,2000,2000.0,2000.0,,,,1000.0,2025-05-24,2025-06-24,25年11月23日（6个月）,5月租金,明远公寓,
,334,2000,2000.0,,,,,,2025-05-10,2025-06-10,26年3月9日（1年）,5月租金,明远公寓,
,201,1880,1880.0,1880.0,,,,783.0,2025-04-03,2025-05-03,25年9月2日（5个月）,4月租金,明远公寓,2楼
,202,1850,1850.0,,,,,,2025-04-24,2025-05-24,25年4月23日（6个月）,4月租金,明远公寓,
,203,1800,1800.0,,,,,,2025-04-09,2025-05-09,25年8月8日（6个月）,4月租金,明远公寓,
,204,1800,1800.0,,,,,,2025-04-14,2025-05-14,25年1月18日（3个月）,4月租金,明远公寓,
,205,1700,1700.0,,,,,,2025-04-23,2026-04-23,续25年10月23日（6个月）减50元,4月租金,明远公寓,
,206,1800,1800.0,,,,,,2025-04-18,2025-05-18,续26年3月17日（1年）（减600）,4月租金,明远公寓,
,207,1880,1880.0,,,,,,2025-04-23,2025-05-23,25年8月22日（1年）,4月租金,明远公寓,
,208,1880,1880.0,,,,,,2025-04-04,2025-05-04,25年9月3日（1年）,4月租金,明远公寓,
,210,1800,1800.0,,,,,,2025-04-20,2025-05-20,续26年3月19日（1年）,4月租金,明远公寓,
,211,1850,1850.0,,,,,,2025-04-12,2025-05-12,26年6月11日（3个月）306调房,4月租金,明远公寓,
,212,2000,2000.0,,,,,,2025-04-16,2025-05-16,25年7月15日（1年）,4月租金,明远公寓,
,213,2280,2280.0,,,,,,2025-04-11,2025-05-11,25年8月10日（1年）,4月租金,明远公寓,
,214,2000,2000.0,,,,,,2025-04-10,2025-05-10,26年3月9日（1年）,4月租金,明远公寓,
,215,2100,2100.0,,,,,,2025-04-22,2025-05-22,25年7月21日（1年）,4月租金,明远公寓,
,216,1880,2150.0,1880.0,,,,313.0,2025-04-24,2025-05-24,25年6月23日（2个月）（209调房）前客户退房,4月租金,明远公寓,
,217,2000,2000.0,,,,,,2025-04-25,2025-05-25,25年6月24日（1年）,4月租金,明远公寓,
,218,1700,1700.0,,,,,,2025-04-01,2025-05-01,26年2月28日（1年）,4月租金,明远公寓,
,301,1800,1800.0,,,,,,2025-04-02,2025-05-02,25年1月1日（半年）,4月租金,明远公寓,3楼
,302,1880,1880.0,1880.0,1800.0,,,470.0,2025-04-06,2025-05-06,25年7月6日（3个月）,4月租金,明远公寓,
,303,1600,1600.0,,,,,,2025-04-28,2026-04-28,25年11月28日（1年）,4月租金,明远公寓,
,304,1800,1800.0,,,,,,2025-04-20,2025-05-20,续25年7月19日（1年）,4月租金,明远公寓,
,305,1650,1650.0,,,,,,2025-04-22,2026-04-22,26年4月21日（1年）,4月租金,明远公寓,
,307,2000,2000.0,,,,,,2025-04-01,2025-05-01,续25年8月31日到期（1年）,4月租金,明远公寓,
,308,1600,1750.0,,,,,,2025-04-15,2025-05-15,25年8月14日（1年）（324调房）,4月租金,明远公寓,
,309,1900,,,,,,,2025-06-01,2026-06-01,续26年2月28日到期（1年）（减免1200）,4月租金,明远公寓,
,310,1800,1800.0,,,,,,2025-04-12,2025-05-12,25年4月11日（6个月）,4月租金,明远公寓,
,311,1900,1900.0,,,,,,2025-04-26,2025-05-26,25年6月25日（1年）,4月租金,明远公寓,
,312,1900,1900.0,,,,,,2025-04-26,2025-05-26,26年3月25日（1年）,4月租金,明远公寓,
,313,1900,1900.0,,,,,,2025-04-22,2025-05-22,3月21日到期,4月租金,明远公寓,
,314,1900,1900.0,,,,,,2025-04-23,2025-05-23,3月22日到期,4月租金,明远公寓,
